,ID,Medal
122787,81487,Na
122788,81487,Na
122789,81488,Na
122790,81489,Na
122791,81489,Na
122792,81489,Na
122793,81489,Na
122794,81489,Na
122795,81489,Na
122796,81489,Na
122797,81491,Na
122798,81491,Na
122799,81491,Na
122800,81491,Bronze
122801,81492,Na
122802,81492,Na
122803,81492,Na
122804,81492,Na
122805,81493,Na
122806,81494,Na
122807,81494,Na
122808,81495,Na
122809,81495,Na
122810,81495,Na
122811,81495,Na
122812,81495,Na
122813,81496,Bronze
122814,81497,Bronze
122815,81498,Na
122816,81499,Na
122817,81500,Na
122818,81500,Na
122819,81500,Na
122820,81501,Na
122821,81502,Na
122822,81502,Na
122823,81505,Na
122824,81506,Na
122825,81509,Na
122826,81512,Na
122827,81513,Na
122828,81514,Na
122829,81517,Na
122830,81518,Na
122831,81519,Na
122832,81520,Gold
122833,81521,Na
122834,81523,Na
122835,81524,Na
122836,81524,Silver
122837,81524,Na
122838,81525,Na
122839,81526,Na
122840,81527,Na
122841,81527,Na
122842,81528,Na
122843,81528,Na
122844,81528,Na
122845,81528,Na
122846,81528,Na
122847,81528,Na
122848,81528,Na
122849,81529,Na
122850,81529,Na
122851,81529,Na
122852,81529,Na
122853,81529,Na
122854,81529,Na
122855,81529,Na
122856,81530,Na
122857,81530,Na
122858,81531,Na
122859,81531,Na
122860,81531,Na
122861,81533,Na
122862,81537,Na
122863,81537,Na
122864,81538,Na
122865,81538,Na
122866,81539,Na
122867,81539,Na
122868,81544,Na
122869,81545,Gold
122870,81545,Bronze
122871,81545,Gold
122872,81545,Gold
122873,81547,Gold
122874,81548,Na
122875,81549,Na
122876,81549,Na
122877,81549,Na
122878,81549,Na
122879,81550,Silver
122880,81550,Gold
122881,81551,Na
122882,81553,Bronze
122883,81553,Na
122884,81555,Bronze
122885,81556,Silver
122886,81556,Silver
122887,81556,Bronze
122888,81556,Bronze
122889,81556,Gold
122890,81556,Gold
122891,81559,Silver
122892,81560,Na
122893,81560,Na
122894,81561,Na
122895,81561,Na
122896,81562,Na
122897,81563,Na
122898,81564,Na
122899,81565,Gold
122900,81567,Na
122901,81568,Na
122902,81568,Na
122903,81568,Gold
122904,81568,Na
122905,81568,Na
122906,81568,Na
122907,81568,Na
122908,81569,Na
122909,81571,Na
122910,81572,Na
122911,81572,Na
122912,81572,Bronze
122913,81572,Silver
122914,81573,Na
122915,81574,Na
122916,81576,Na
122917,81577,Na
122918,81578,Na
122919,81579,Na
122920,81580,Na
122921,81581,Na
122922,81583,Na
122923,81583,Na
122924,81584,Na
122925,81584,Na
122926,81585,Na
122927,81586,Na
122928,81587,Na
122929,81587,Na
122930,81587,Na
122931,81587,Na
122932,81587,Na
122933,81587,Na
122934,81587,Na
122935,81588,Bronze
122936,81591,Na
122937,81591,Na
122938,81591,Na
122939,81593,Na
122940,81594,Na
122941,81594,Na
122942,81595,Na
122943,81595,Bronze
122944,81596,Na
122945,81596,Na
122946,81596,Gold
122947,81598,Na
122948,81599,Gold
122949,81600,Na
122950,81601,Silver
122951,81601,Na
122952,81602,Na
122953,81603,Na
122954,81604,Na
122955,81604,Na
122956,81604,Na
122957,81605,Na
122958,81606,Na
122959,81609,Na
122960,81610,Na
122961,81610,Na
122962,81612,Silver
122963,81612,Bronze
122964,81613,Na
122965,81614,Na
122966,81615,Na
122967,81616,Na
122968,81619,Na
122969,81621,Na
122970,81621,Na
122971,81621,Na
122972,81621,Na
122973,81622,Bronze
122974,81623,Na
122975,81624,Silver
122976,81627,Silver
122977,81628,Na
122978,81628,Na
122979,81629,Na
122980,81629,Na
122981,81629,Na
122982,81631,Na
122983,81632,Na
122984,81632,Na
122985,81632,Na
122986,81634,Silver
122987,81634,Na
122988,81635,Na
122989,81636,Na
122990,81636,Na
122991,81636,Na
122992,81638,Gold
122993,81638,Silver
122994,81639,Na
122995,81640,Na
122996,81642,Na
122997,81642,Na
122998,81642,Na
122999,81642,Na
123000,81642,Na
123001,81642,Na
123002,81644,Gold
123003,81646,Na
123004,81650,Na
123005,81650,Na
123006,81653,Na
123007,81655,Na
123008,81655,Silver
123009,81655,Na
123010,81655,Na
123011,81656,Na
123012,81656,Na
123013,81656,Na
123014,81656,Na
123015,81656,Na
123016,81656,Na
123017,81658,Na
123018,81660,Na
123019,81661,Na
123020,81663,Na
123021,81664,Na
123022,81664,Na
123023,81665,Silver
123024,81666,Na
123025,81667,Na
123026,81668,Na
123027,81668,Na
123028,81669,Na
123029,81670,Na
123030,81670,Na
123031,81670,Na
123032,81670,Na
123033,81671,Gold
123034,81671,Gold
123035,81672,Na
123036,81673,Na
123037,81673,Na
123038,81674,Na
123039,81676,Na
123040,81678,Na
123041,81678,Na
123042,81678,Na
123043,81681,Na
123044,81682,Na
123045,81684,Na
123046,81686,Bronze
123047,81689,Na
123048,81689,Silver
123049,81690,Na
123050,81690,Na
123051,81691,Na
123052,81692,Na
123053,81693,Na
123054,81693,Na
123055,81693,Na
123056,81694,Na
123057,81694,Na
123058,81694,Na
123059,81694,Gold
123060,81694,Na
123061,81694,Na
123062,81694,Na
123063,81696,Na
123064,81696,Na
123065,81696,Na
123066,81696,Na
123067,81696,Na
123068,81696,Na
123069,81697,Na
123070,81698,Na
123071,81698,Na
123072,81699,Na
123073,81699,Na
123074,81699,Na
123075,81699,Na
123076,81700,Na
123077,81701,Na
123078,81701,Na
123079,81705,Na
123080,81708,Na
123081,81710,Na
123082,81710,Na
123083,81712,Na
123084,81713,Na
123085,81714,Na
123086,81715,Na
123087,81716,Na
123088,81716,Na
123089,81716,Na
123090,81717,Na
123091,81717,Na
123092,81718,Na
123093,81719,Na
123094,81720,Na
123095,81720,Na
123096,81720,Na
123097,81721,Na
123098,81723,Na
123099,81726,Na
123100,81726,Na
123101,81727,Na
123102,81728,Na
123103,81728,Na
123104,81729,Na
123105,81731,Na
123106,81732,Na
123107,81733,Na
123108,81733,Na
123109,81735,Na
123110,81736,Na
123111,81736,Na
123112,81736,Na
123113,81737,Na
123114,81738,Na
123115,81738,Na
123116,81738,Na
123117,81739,Na
123118,81739,Gold
123119,81740,Na
123120,81741,Na
123121,81741,Na
123122,81742,Na
123123,81743,Na
123124,81745,Na
123125,81745,Na
123126,81746,Na
123127,81746,Na
123128,81748,Na
123129,81749,Na
123130,81750,Na
123131,81754,Silver
123132,81755,Silver
123133,81755,Na
123134,81757,Na
123135,81758,Na
123136,81759,Na
123137,81759,Bronze
123138,81759,Na
123139,81760,Na
123140,81761,Na
123141,81761,Na
123142,81762,Na
123143,81762,Na
123144,81762,Na
123145,81762,Na
123146,81762,Na
123147,81762,Na
123148,81762,Na
123149,81763,Na
123150,81764,Na
123151,81765,Na
123152,81766,Na
123153,81766,Na
123154,81766,Na
123155,81766,Na
123156,81766,Na
123157,81766,Na
123158,81767,Na
123159,81767,Na
123160,81767,Na
123161,81767,Na
123162,81767,Na
123163,81767,Na
123164,81767,Na
123165,81767,Na
123166,81767,Na
123167,81768,Na
123168,81769,Na
123169,81770,Na
123170,81771,Na
123171,81772,Na
123172,81773,Na
123173,81775,Na
123174,81775,Na
123175,81777,Na
123176,81777,Na
123177,81777,Na
123178,81777,Na
123179,81778,Na
123180,81779,Na
123181,81780,Silver
123182,81781,Na
123183,81782,Na
123184,81782,Na
123185,81782,Na
123186,81782,Na
123187,81782,Na
123188,81783,Na
123189,81786,Na
123190,81787,Na
123191,81789,Na
123192,81789,Silver
123193,81789,Na
123194,81790,Na
123195,81791,Na
123196,81792,Na
123197,81793,Na
123198,81793,Na
123199,81794,Na
123200,81795,Na
123201,81796,Na
123202,81797,Na
123203,81797,Na
123204,81797,Na
123205,81797,Na
123206,81797,Na
123207,81797,Na
123208,81798,Na
123209,81798,Na
123210,81799,Na
123211,81800,Silver
123212,81800,Na
123213,81800,Silver
123214,81800,Gold
123215,81800,Gold
123216,81800,Gold
123217,81802,Na
123218,81803,Na
123219,81804,Na
123220,81806,Na
123221,81807,Na
123222,81808,Na
123223,81808,Na
123224,81809,Na
123225,81809,Na
123226,81810,Na
123227,81810,Na
123228,81810,Na
123229,81810,Na
123230,81810,Na
123231,81812,Bronze
123232,81813,Na
123233,81814,Na
123234,81816,Na
123235,81816,Na
123236,81817,Na
123237,81818,Na
123238,81819,Na
123239,81819,Na
123240,81819,Na
123241,81819,Na
123242,81819,Na
123243,81819,Na
123244,81819,Na
123245,81819,Na
123246,81819,Na
123247,81819,Na
123248,81819,Na
123249,81819,Na
123250,81819,Na
123251,81819,Na
123252,81819,Na
123253,81819,Na
123254,81819,Na
123255,81819,Na
123256,81819,Na
123257,81819,Na
123258,81819,Bronze
123259,81819,Na
123260,81820,Na
123261,81820,Na
123262,81822,Na
123263,81823,Na
123264,81823,Na
123265,81824,Na
123266,81827,Bronze
123267,81827,Na
123268,81827,Na
123269,81827,Na
123270,81827,Na
123271,81828,Na
123272,81828,Na
123273,81829,Na
123274,81831,Na
123275,81831,Na
123276,81831,Na
123277,81831,Na
123278,81831,Na
123279,81832,Na
123280,81832,Na
123281,81832,Na
123282,81832,Na
123283,81832,Na
123284,81833,Na
123285,81833,Na
123286,81834,Na
123287,81835,Na
123288,81835,Na
123289,81836,Na
123290,81836,Na
123291,81836,Silver
123292,81836,Na
123293,81836,Na
123294,81836,Na
123295,81837,Na
123296,81837,Na
123297,81838,Na
123298,81839,Na
123299,81839,Na
123300,81839,Na
123301,81839,Na
123302,81839,Na
123303,81839,Na
123304,81839,Na
123305,81839,Na
123306,81840,Na
123307,81840,Na
123308,81840,Na
123309,81840,Na
123310,81841,Na
123311,81841,Na
123312,81841,Na
123313,81841,Na
123314,81842,Na
123315,81843,Na
123316,81843,Na
123317,81843,Na
123318,81843,Na
123319,81844,Na
123320,81844,Na
123321,81844,Na
123322,81844,Na
123323,81844,Na
123324,81844,Na
123325,81844,Na
123326,81844,Na
123327,81844,Na
123328,81844,Na
123329,81844,Silver
123330,81844,Silver
123331,81844,Na
123332,81844,Na
123333,81844,Na
123334,81844,Na
123335,81844,Na
123336,81844,Na
123337,81844,Na
123338,81845,Gold
123339,81846,Na
123340,81846,Na
123341,81846,Na
123342,81846,Na
123343,81846,Na
123344,81846,Silver
123345,81846,Silver
123346,81846,Bronze
123347,81846,Na
123348,81846,Na
123349,81847,Na
123350,81848,Na
123351,81848,Na
123352,81850,Na
123353,81850,Na
123354,81850,Na
123355,81851,Na
123356,81854,Na
123357,81855,Bronze
123358,81855,Na
123359,81856,Na
123360,81857,Na
123361,81859,Na
123362,81859,Na
123363,81860,Na
123364,81860,Na
123365,81861,Na
123366,81861,Gold
123367,81861,Na
123368,81864,Na
123369,81864,Na
123370,81865,Na
123371,81867,Bronze
123372,81868,Na
123373,81869,Na
123374,81870,Na
123375,81871,Na
123376,81872,Na
123377,81872,Na
123378,81875,Na
123379,81877,Na
123380,81878,Na
123381,81879,Na
123382,81880,Na
123383,81880,Na
123384,81880,Na
123385,81880,Na
123386,81881,Na
123387,81882,Gold
123388,81882,Na
123389,81882,Na
123390,81883,Na
123391,81884,Na
123392,81884,Na
123393,81885,Na
123394,81886,Na
123395,81886,Gold
123396,81887,Na
123397,81891,Na
123398,81891,Na
123399,81893,Na
123400,81894,Na
123401,81895,Na
123402,81901,Na
123403,81902,Na
123404,81902,Silver
123405,81902,Na
123406,81902,Na
123407,81905,Na
123408,81906,Na
123409,81906,Na
123410,81906,Na
123411,81907,Na
123412,81907,Na
123413,81907,Na
123414,81909,Na
123415,81910,Na
123416,81911,Na
123417,81911,Na
123418,81912,Na
123419,81912,Na
123420,81913,Na
123421,81914,Na
123422,81914,Bronze
123423,81916,Na
123424,81916,Na
123425,81917,Na
123426,81917,Na
123427,81917,Na
123428,81917,Na
123429,81918,Na
123430,81918,Na
123431,81918,Na
123432,81920,Bronze
123433,81920,Silver
123434,81920,Gold
123435,81921,Na
123436,81921,Na
123437,81921,Na
123438,81923,Na
123439,81924,Na
123440,81924,Na
123441,81926,Na
123442,81927,Silver
123443,81928,Silver
123444,81928,Silver
123445,81929,Na
123446,81929,Na
123447,81930,Na
123448,81930,Na
123449,81930,Na
123450,81930,Na
123451,81930,Na
123452,81932,Na
123453,81933,Na
123454,81934,Na
123455,81935,Bronze
123456,81937,Na
123457,81938,Bronze
123458,81938,Na
123459,81938,Gold
123460,81938,Gold
123461,81938,Gold
123462,81938,Na
123463,81938,Silver
123464,81941,Na
123465,81943,Na
123466,81944,Na
123467,81944,Na
123468,81945,Na
123469,81945,Na
123470,81946,Na
123471,81946,Na
123472,81946,Na
123473,81946,Na
123474,81946,Na
123475,81947,Na
123476,81947,Na
123477,81947,Na
123478,81947,Na
123479,81948,Na
123480,81948,Na
123481,81949,Na
123482,81949,Na
123483,81950,Na
123484,81950,Na
123485,81951,Na
123486,81951,Na
123487,81952,Na
123488,81952,Na
123489,81953,Na
123490,81953,Na
123491,81953,Na
123492,81953,Na
123493,81953,Na
123494,81953,Na
123495,81954,Na
123496,81955,Na
123497,81955,Na
123498,81955,Na
123499,81955,Na
123500,81956,Na
123501,81956,Na
123502,81956,Gold
123503,81956,Na
123504,81957,Na
123505,81957,Na
123506,81957,Na
123507,81958,Na
123508,81960,Na
123509,81960,Na
123510,81960,Na
123511,81960,Na
123512,81961,Na
123513,81962,Na
123514,81962,Na
123515,81962,Na
123516,81962,Na
123517,81962,Na
123518,81962,Na
123519,81962,Na
123520,81963,Na
123521,81963,Na
123522,81963,Na
123523,81963,Na
123524,81964,Na
123525,81965,Na
123526,81966,Na
123527,81966,Na
123528,81966,Na
123529,81966,Na
123530,81966,Na
123531,81968,Na
123532,81970,Na
123533,81972,Na
123534,81972,Na
123535,81972,Bronze
123536,81972,Na
123537,81972,Na
123538,81972,Na
123539,81974,Na
123540,81976,Na
123541,81977,Na
123542,81978,Na
123543,81978,Na
123544,81978,Na
123545,81979,Na
123546,81979,Silver
123547,81979,Silver
123548,81979,Na
123549,81980,Na
123550,81982,Na
123551,81982,Na
123552,81982,Na
123553,81982,Na
123554,81982,Na
123555,81984,Na
123556,81984,Gold
123557,81984,Na
123558,81985,Na
123559,81987,Na
123560,81989,Na
123561,81990,Na
123562,81990,Na
123563,81991,Bronze
123564,81992,Na
123565,81993,Bronze
123566,81996,Na
123567,81997,Na
123568,81999,Gold
123569,82000,Na
123570,82000,Na
123571,82001,Na
123572,82001,Na
123573,82002,Na
123574,82003,Na
123575,82005,Na
123576,82005,Na
123577,82005,Na
123578,82006,Na
123579,82006,Na
123580,82006,Na
123581,82006,Na
123582,82008,Gold
123583,82008,Na
123584,82009,Na
123585,82011,Na
123586,82011,Na
123587,82011,Na
123588,82011,Na
123589,82011,Na
123590,82011,Na
123591,82012,Na
123592,82012,Na
123593,82012,Na
123594,82013,Na
123595,82014,Na
123596,82014,Na
123597,82014,Na
123598,82014,Na
123599,82014,Na
123600,82014,Na
123601,82014,Na
123602,82015,Na
123603,82016,Na
123604,82016,Bronze
123605,82016,Na
123606,82017,Na
123607,82018,Na
123608,82019,Na
123609,82019,Na
123610,82019,Na
123611,82020,Na
123612,82020,Na
123613,82020,Bronze
123614,82021,Na
123615,82021,Na
123616,82023,Na
123617,82024,Na
123618,82025,Na
123619,82026,Bronze
123620,82027,Na
123621,82029,Na
123622,82030,Na
123623,82032,Na
123624,82032,Na
123625,82032,Na
123626,82032,Na
123627,82033,Na
123628,82033,Na
123629,82033,Na
123630,82033,Na
123631,82034,Na
123632,82034,Na
123633,82035,Gold
123634,82035,Gold
123635,82037,Na
123636,82038,Na
123637,82039,Silver
123638,82039,Na
123639,82040,Na
123640,82041,Na
123641,82042,Na
123642,82042,Gold
123643,82042,Silver
123644,82043,Na
123645,82043,Na
123646,82043,Na
123647,82044,Na
123648,82044,Na
123649,82044,Na
123650,82044,Na
123651,82044,Na
123652,82045,Na
123653,82046,Gold
123654,82047,Na
123655,82047,Na
123656,82048,Na
123657,82049,Silver
123658,82050,Na
123659,82050,Na
123660,82052,Na
123661,82053,Na
123662,82054,Na
123663,82057,Na
123664,82058,Na
123665,82058,Na
123666,82059,Na
123667,82059,Gold
123668,82059,Gold
123669,82059,Na
123670,82059,Na
123671,82059,Gold
123672,82059,Na
123673,82059,Na
123674,82059,Silver
123675,82062,Na
123676,82062,Na
123677,82063,Na
123678,82064,Na
123679,82065,Na
123680,82065,Na
123681,82066,Na
123682,82067,Na
123683,82068,Na
123684,82070,Na
123685,82072,Na
123686,82072,Na
123687,82072,Na
123688,82072,Na
123689,82074,Na
123690,82075,Na
123691,82077,Silver
123692,82078,Na
123693,82078,Na
123694,82078,Na
123695,82078,Na
123696,82078,Na
123697,82078,Na
123698,82079,Na
123699,82080,Na
123700,82081,Na
123701,82082,Na
123702,82082,Na
123703,82083,Na
123704,82083,Na
123705,82083,Na
123706,82083,Na
123707,82083,Na
123708,82084,Na
123709,82085,Bronze
123710,82086,Na
123711,82087,Na
123712,82087,Na
123713,82087,Na
123714,82087,Na
123715,82087,Na
123716,82087,Na
123717,82087,Na
123718,82087,Na
123719,82088,Na
123720,82089,Na
123721,82089,Na
123722,82091,Na
123723,82094,Bronze
123724,82094,Na
123725,82095,Na
123726,82096,Na
123727,82098,Na
123728,82099,Na
123729,82099,Na
123730,82100,Na
123731,82101,Na
123732,82101,Na
123733,82103,Na
123734,82103,Na
123735,82104,Na
123736,82106,Na
123737,82107,Na
123738,82108,Na
123739,82108,Na
123740,82108,Na
123741,82108,Na
123742,82109,Na
123743,82110,Na
123744,82111,Na
123745,82111,Bronze
123746,82113,Na
123747,82114,Na
123748,82114,Na
123749,82115,Na
123750,82116,Na
123751,82116,Na
123752,82117,Na
123753,82118,Na
123754,82118,Na
123755,82118,Na
123756,82118,Na
123757,82118,Na
123758,82118,Na
123759,82120,Na
123760,82120,Na
123761,82120,Silver
123762,82121,Na
123763,82121,Na
123764,82121,Na
123765,82121,Na
123766,82121,Na
123767,82121,Na
123768,82123,Na
123769,82124,Na
123770,82125,Na
123771,82125,Na
123772,82126,Silver
123773,82127,Na
123774,82128,Na
123775,82128,Na
123776,82128,Na
123777,82128,Na
123778,82131,Na
123779,82131,Bronze
123780,82131,Na
123781,82131,Na
123782,82132,Na
123783,82133,Na
123784,82133,Na
123785,82133,Na
123786,82133,Na
123787,82133,Na
123788,82133,Na
123789,82133,Na
123790,82133,Na
123791,82133,Na
123792,82133,Na
123793,82133,Na
123794,82133,Na
123795,82134,Bronze
123796,82136,Na
123797,82136,Na
123798,82136,Na
123799,82137,Na
123800,82138,Na
123801,82141,Na
123802,82142,Na
123803,82145,Na
123804,82146,Na
123805,82146,Na
123806,82147,Silver
123807,82148,Na
123808,82148,Na
123809,82148,Na
123810,82149,Na
123811,82149,Na
123812,82149,Na
123813,82151,Na
123814,82151,Bronze
123815,82151,Na
123816,82151,Silver
123817,82151,Na
123818,82151,Gold
123819,82151,Na
123820,82151,Na
123821,82152,Na
123822,82152,Na
123823,82153,Na
123824,82154,Silver
123825,82154,Gold
123826,82155,Bronze
123827,82156,Bronze
123828,82156,Na
123829,82156,Bronze
123830,82156,Na
123831,82157,Na
123832,82157,Na
123833,82159,Na
123834,82160,Na
123835,82161,Na
123836,82162,Bronze
123837,82163,Na
123838,82163,Na
123839,82163,Na
123840,82164,Na
123841,82165,Na
123842,82165,Na
123843,82166,Na
123844,82166,Na
123845,82166,Na
123846,82167,Na
123847,82167,Bronze
123848,82168,Na
123849,82169,Bronze
123850,82172,Na
123851,82172,Na
123852,82174,Na
123853,82174,Na
123854,82174,Na
123855,82175,Na
123856,82176,Na
123857,82177,Na
123858,82178,Na
123859,82179,Na
123860,82179,Na
123861,82179,Na
123862,82179,Na
123863,82179,Na
123864,82179,Na
123865,82180,Na
123866,82180,Na
123867,82181,Na
123868,82181,Silver
123869,82181,Na
123870,82181,Na
123871,82182,Na
123872,82182,Na
123873,82182,Na
123874,82183,Na
123875,82185,Na
123876,82185,Na
123877,82185,Na
123878,82185,Na
123879,82185,Na
123880,82185,Na
123881,82186,Na
123882,82186,Na
123883,82187,Na
123884,82187,Na
123885,82187,Na
123886,82188,Gold
123887,82188,Na
123888,82188,Na
123889,82189,Na
123890,82189,Na
123891,82189,Na
123892,82189,Na
123893,82189,Na
123894,82189,Na
123895,82190,Na
123896,82191,Na
123897,82191,Na
123898,82191,Na
123899,82191,Na
123900,82192,Na
123901,82193,Na
123902,82193,Na
123903,82193,Na
123904,82193,Na
123905,82193,Na
123906,82193,Na
123907,82193,Na
123908,82193,Na
123909,82193,Na
123910,82193,Na
123911,82194,Na
123912,82194,Na
123913,82195,Na
123914,82196,Na
123915,82196,Na
123916,82196,Bronze
123917,82196,Na
123918,82196,Na
123919,82197,Na
123920,82197,Na
123921,82197,Na
123922,82199,Na
123923,82200,Na
123924,82200,Na
123925,82203,Na
123926,82203,Na
123927,82204,Na
123928,82205,Na
123929,82205,Na
123930,82207,Na
123931,82207,Na
123932,82207,Na
123933,82208,Na
123934,82208,Na
123935,82208,Na
123936,82208,Na
123937,82208,Na
123938,82209,Na
123939,82210,Na
123940,82211,Na
123941,82212,Na
123942,82212,Na
123943,82213,Na
123944,82214,Na
123945,82215,Silver
123946,82215,Na
123947,82216,Na
123948,82216,Na
123949,82217,Na
123950,82218,Na
123951,82219,Na
123952,82219,Na
123953,82219,Na
123954,82220,Gold
123955,82221,Bronze
123956,82221,Na
123957,82221,Na
123958,82221,Na
123959,82221,Na
123960,82221,Na
123961,82221,Na
123962,82222,Gold
123963,82222,Gold
123964,82222,Gold
123965,82224,Silver
123966,82224,Na
123967,82224,Silver
123968,82232,Na
123969,82232,Na
123970,82233,Na
123971,82233,Na
123972,82233,Na
123973,82233,Na
123974,82234,Na
123975,82234,Na
123976,82235,Na
123977,82235,Na
123978,82235,Na
123979,82235,Na
123980,82235,Na
123981,82235,Na
123982,82236,Na
123983,82237,Bronze
123984,82237,Gold
123985,82237,Na
123986,82238,Na
123987,82238,Na
123988,82238,Na
123989,82238,Na
123990,82238,Na
123991,82238,Na
123992,82238,Na
123993,82238,Na
123994,82238,Na
123995,82238,Na
123996,82238,Na
123997,82238,Na
123998,82238,Na
123999,82238,Na
124000,82238,Na
124001,82239,Bronze
124002,82240,Na
124003,82243,Na
124004,82243,Silver
124005,82244,Na
124006,82244,Na
124007,82245,Na
124008,82245,Na
124009,82245,Na
124010,82245,Silver
124011,82245,Na
124012,82245,Na
124013,82248,Na
124014,82248,Silver
124015,82249,Na
124016,82250,Gold
124017,82253,Na
124018,82253,Na
124019,82253,Na
124020,82254,Na
124021,82254,Silver
124022,82254,Na
124023,82254,Na
124024,82255,Gold
124025,82255,Gold
124026,82257,Na
124027,82258,Gold
124028,82260,Na
124029,82263,Na
124030,82264,Na
124031,82268,Silver
124032,82269,Na
124033,82270,Na
124034,82270,Na
124035,82270,Na
124036,82270,Na
124037,82271,Silver
124038,82275,Na
124039,82276,Na
124040,82276,Na
124041,82276,Na
124042,82276,Na
124043,82277,Na
124044,82278,Na
124045,82279,Na
124046,82279,Na
124047,82279,Na
124048,82279,Na
124049,82279,Na
124050,82279,Na
124051,82279,Na
124052,82279,Na
124053,82280,Bronze
124054,82282,Na
124055,82284,Na
124056,82284,Na
124057,82284,Na
124058,82285,Na
124059,82286,Na
124060,82287,Na
124061,82287,Na
124062,82287,Silver
124063,82287,Na
124064,82287,Na
124065,82287,Na
124066,82287,Gold
124067,82287,Silver
124068,82287,Bronze
124069,82287,Na
124070,82288,Na
124071,82290,Na
124072,82291,Na
124073,82292,Bronze
124074,82292,Bronze
124075,82293,Na
124076,82295,Na
124077,82295,Na
124078,82296,Na
124079,82297,Na
124080,82298,Na
124081,82298,Na
124082,82299,Na
124083,82300,Na
124084,82301,Na
124085,82302,Gold
124086,82302,Gold
124087,82302,Gold
124088,82303,Gold
124089,82305,Na
124090,82305,Na
124091,82306,Gold
124092,82307,Na
124093,82307,Na
124094,82308,Bronze
124095,82308,Silver
124096,82308,Bronze
124097,82310,Na
124098,82310,Na
124099,82310,Na
124100,82310,Na
124101,82310,Na
124102,82310,Na
124103,82311,Na
124104,82312,Na
124105,82313,Na
124106,82314,Na
124107,82314,Na
124108,82315,Na
124109,82315,Na
124110,82318,Bronze
124111,82318,Bronze
124112,82319,Na
124113,82320,Silver
124114,82321,Na
124115,82321,Na
124116,82322,Na
124117,82323,Bronze
124118,82323,Silver
124119,82323,Na
124120,82327,Gold
124121,82328,Na
124122,82328,Na
124123,82329,Na
124124,82329,Na
124125,82329,Na
124126,82329,Na
124127,82329,Na
124128,82329,Na
124129,82329,Na
124130,82329,Na
124131,82329,Na
124132,82329,Na
124133,82329,Na
124134,82331,Gold
124135,82331,Gold
124136,82331,Na
124137,82332,Silver
124138,82332,Na
124139,82333,Na
124140,82334,Na
124141,82335,Na
124142,82336,Na
124143,82336,Na
124144,82336,Gold
124145,82337,Bronze
124146,82341,Na
124147,82343,Na
124148,82344,Na
124149,82346,Na
124150,82348,Na
124151,82349,Na
124152,82349,Na
124153,82350,Na
124154,82350,Na
124155,82352,Na
124156,82352,Na
124157,82352,Na
124158,82353,Na
124159,82354,Na
124160,82354,Na
124161,82355,Na
124162,82357,Gold
124163,82359,Na
124164,82359,Na
124165,82359,Na
124166,82359,Na
124167,82361,Na
124168,82361,Na
124169,82361,Na
124170,82363,Na
124171,82364,Na
124172,82366,Na
124173,82366,Na
124174,82366,Na
124175,82366,Na
124176,82367,Na
124177,82368,Na
124178,82371,Na
124179,82372,Na
124180,82375,Bronze
124181,82376,Na
124182,82379,Na
124183,82379,Bronze
124184,82379,Na
124185,82379,Na
124186,82379,Na
124187,82379,Na
124188,82380,Na
124189,82380,Na
124190,82380,Na
124191,82381,Na
124192,82381,Silver
124193,82384,Na
124194,82384,Na
124195,82384,Na
124196,82385,Na
124197,82386,Na
124198,82388,Gold
124199,82388,Na
124200,82389,Na
124201,82390,Na
124202,82392,Na
124203,82392,Na
124204,82392,Na
124205,82392,Na
124206,82392,Na
124207,82392,Na
124208,82393,Na
124209,82395,Na
124210,82395,Na
124211,82395,Bronze
124212,82396,Na
124213,82397,Na
124214,82397,Na
124215,82397,Bronze
124216,82398,Silver
124217,82399,Na
124218,82399,Na
124219,82403,Na
124220,82405,Silver
124221,82406,Na
124222,82407,Na
124223,82408,Na
124224,82409,Na
124225,82411,Na
124226,82411,Na
124227,82412,Silver
124228,82412,Silver
124229,82412,Na
124230,82412,Gold
124231,82412,Na
124232,82412,Na
124233,82414,Na
124234,82415,Silver
124235,82415,Gold
124236,82416,Gold
124237,82416,Gold
124238,82416,Bronze
124239,82417,Na
124240,82418,Silver
124241,82418,Na
124242,82418,Na
124243,82419,Na
124244,82420,Silver
124245,82421,Na
124246,82422,Na
124247,82422,Na
124248,82423,Na
124249,82424,Na
124250,82424,Na
124251,82424,Na
124252,82426,Na
124253,82427,Na
124254,82428,Na
124255,82428,Na
124256,82428,Bronze
124257,82428,Na
124258,82429,Na
124259,82430,Na
124260,82430,Na
124261,82430,Na
124262,82430,Na
124263,82430,Na
124264,82430,Na
124265,82430,Na
124266,82430,Na
124267,82431,Na
124268,82432,Gold
124269,82432,Silver
124270,82433,Bronze
124271,82433,Na
124272,82434,Na
124273,82435,Na
124274,82436,Na
124275,82436,Na
124276,82437,Na
124277,82437,Na
124278,82437,Na
124279,82439,Na
124280,82439,Na
124281,82440,Na
124282,82441,Na
124283,82442,Bronze
124284,82442,Na
124285,82442,Na
124286,82442,Na
124287,82443,Na
124288,82443,Na
124289,82444,Na
124290,82445,Na
124291,82446,Na
124292,82446,Na
124293,82447,Silver
124294,82447,Bronze
124295,82448,Na
124296,82450,Na
124297,82451,Na
124298,82451,Na
124299,82452,Na
124300,82453,Na
124301,82453,Na
124302,82453,Na
124303,82453,Na
124304,82454,Na
124305,82455,Na
124306,82455,Na
124307,82458,Na
124308,82458,Na
124309,82460,Na
124310,82461,Na
